@RELATION Leaf_Classification

@ATTRIBUTE Contrast numeric
@ATTRIBUTE Homogeneity numeric
@ATTRIBUTE ASM numeric
@ATTRIBUTE Dissimilarity numeric
@ATTRIBUTE Energy numeric
@ATTRIBUTE class {Aguacate,Guaycacan,Coralillo}

@DATA
792748,4726702.49412,1660287816,613486,40746.6295048,Coralillo
3226659,4219779.48238,773048714,1762941,27803.7535955,Coralillo
36370259,2457110.16129,144235666,7942429,12009.8154024,Coralillo
2183783,4341408.89085,530635976,1471477,23035.5372414,Coralillo
2109675,4314173.26976,4082590504,1511875,63895.1524296,Coralillo
4463595,4011049.57966,684341172,2261649,26159.9153668,Coralillo
378334765,1089089.76128,3062162400,28182655,55336.8087262,Coralillo
1941717,4366333.61322,777773768,1397645,27888.595662,Coralillo
1204011,4552976.30633,682482956,971265,26124.3747485,Coralillo
1247973,4562142.50713,898275166,956537,29971.2389801,Coralillo
634499,4781891.84842,3681316748,494441,60673.8555557,Coralillo
414418,4849921.0,1475666748,345068,38414.4080782,Coralillo
381540,4854522.0,1240262602,331920,35217.3622238,Coralillo
1278288,4551720.96517,2697802846,978548,51940.3777999,Coralillo
672368,4769404.32941,1336182606,521390,36553.8316186,Coralillo
435747,4843256.1,3143402178,359731,56066.0519209,Coralillo
400252,4848026.8,3072757198,345864,55432.4561787,Coralillo
1335131,4532219.20277,2894713426,1019755,53802.5410738,Coralillo
787094,4730167.48071,2763322076,605184,52567.3099559,Coralillo
561516,4799422.44706,1969662856,453698,44380.8839029,Coralillo
563328,4785082.30588,1669013736,477944,40853.5645446,Coralillo
1432783,4499098.23368,3709786520,1089851,60908.0168779,Coralillo
1202704,4591748.77778,2185275544,900136,46746.9308511,Coralillo
75142691,1851635.09194,4292233980,12208747,65515.143135,Coralillo
1543728,4423848.20645,1760779640,1239330,41961.6448677,Coralillo
1596333,4445364.81341,1486640430,1204255,38556.9764115,Coralillo
4324361,3928369.0098,1396953614,2428225,37375.8426527,Coralillo
748124,4692631.15294,2692288902,662822,51887.271098,Coralillo
558230,4764615.8,4153747976,511212,64449.577004,Coralillo
1875024,4359553.26291,4094454280,1389246,63987.922923,Coralillo
147744800,1327585.20963,2439309764,18228398,49389.368937,Coralillo
678811,4719404.92353,1212400022,606657,34819.5350629,Coralillo
568146,4761142.2,3990396068,518654,63169.5818254,Coralillo
2376854,4221583.87819,1352523942,1693510,36776.6766035,Coralillo
28216197,2433715.04026,4231875392,7581749,65052.8661321,Coralillo
1489079,4414041.47119,3634496030,1248083,60286.7815528,Coralillo
1561009,4368357.89132,2194304998,1337461,46843.4093337,Coralillo
3345283,4004812.69517,453574486,2192887,21297.2882311,Coralillo
343818069,959318.446293,2507212698,28656893,50072.0750319,Coralillo
1358296,4436730.12475,3243572884,1190024,56952.3738223,Coralillo
930627,4593193.81765,1239311272,858977,35203.8530846,Coralillo
1122719,4645946.29556,3575063384,787909,59791.8337568,Guaycacan
611329,4828222.93685,569843692,409315,23871.3990373,Guaycacan
402855,4891374.62851,1477708180,273347,38440.970071,Guaycacan
362123,4898159.37059,2778046912,255913,52707.180839,Guaycacan
1148505,4637046.0885,4124871118,806433,64225.1595405,Guaycacan
649148,4817524.63061,406060366,432662,20150.9395811,Guaycacan
428166,4885181.21538,357373650,287720,18904.3288693,Guaycacan
384642,4892236.34118,2086786006,269516,45681.3529353,Guaycacan
1195896,4620800.13114,2298230508,840264,47939.8634541,Guaycacan
764607,4783706.65614,200191622,505601,14148.9088625,Guaycacan
567931,4847028.39556,1738533486,372867,41695.7250327,Guaycacan
561291,4837479.6095,190237304,389299,13792.6539868,Guaycacan
1276641,4592967.21676,3287613206,898141,57337.7119006,Guaycacan
1180857,4663056.85094,4034276918,763065,63515.9579791,Guaycacan
58470765,1876195.53671,1865732900,11097207,43194.1303883,Guaycacan
1518990,4519375.98817,2614344208,1064250,51130.6582003,Guaycacan
1405407,4548530.74939,3564418086,990485,59702.7477257,Guaycacan
4058356,4071707.85762,727645218,2073350,26974.8997774,Guaycacan
726255,4749258.92715,592195258,563893,24335.0623176,Guaycacan
519104,4815873.55294,1563412780,419232,39540.0149216,Guaycacan
1616710,4476351.79097,992118614,1140584,31497.9144389,Guaycacan
106045162,1432021.97713,347349048,15862100,18637.3025945,Guaycacan
642368,4774588.3457,4156496118,508076,64470.8935722,Guaycacan
525003,4813921.88824,1971008252,423451,44396.0386972,Guaycacan
1970467,4359812.28653,1448930046,1384335,38064.8137523,Guaycacan
20073527,2637712.26313,862738572,6383143,29372.4117498,Guaycacan
1315296,4505861.56678,4178219768,1063206,64639.1504276,Guaycacan
1335008,4479974.60421,2133067422,1112120,46185.1428708,Guaycacan
2596399,4174058.72524,572443368,1780847,23925.7887644,Guaycacan
235169165,1002947.98325,2851070710,25001197,53395.4184364,Guaycacan
1170423,4526575.97139,3555340220,1008713,59626.6737291,Guaycacan
809494,4673119.84706,2311065442,705524,48073.5420164,Guaycacan
1343104,4552584.80531,2358787854,985866,48567.3537883,Guaycacan
678411,4782509.85688,1079457344,499071,32855.0961648,Guaycacan
427047,4863233.48824,4040785322,324823,63567.171732,Guaycacan
383956,4871431.6,3864478324,304140,62164.9284082,Guaycacan
1377835,4541437.16315,1583612906,1009863,39794.6341358,Guaycacan
726235,4767906.23765,3400393466,530985,58312.892794,Guaycacan
455606,4855686.12941,2878717138,342138,53653.6777677,Guaycacan
409408,4864238.8,2480074476,320370,49800.3461434,Guaycacan
1443911,4520411.00094,1237873482,1055139,35183.4262402,Guaycacan
875171,4723272.39537,996407246,628689,31565.9190584,Guaycacan
624313,4805497.87285,3918811194,453231,62600.4088964,Guaycacan
622988,4793227.1638,74971068,474108,8658.58348692,Guaycacan
1555744,4484724.94077,2234607372,1131892,47271.6339045,Guaycacan
1440607,4567465.21394,4278866892,973433,65413.0483314,Guaycacan
91028525,1798796.5164,3409197596,12804151,58388.3344171,Guaycacan
1914839,4395528.21494,2368434736,1338195,48666.5669223,Guaycacan
1734813,4428291.59856,424284332,1253489,20598.1633162,Guaycacan
5662527,3863044.08968,1221901344,2671827,34955.705457,Guaycacan
852513,4683314.51538,548383432,695357,23417.588091,Guaycacan
595562,4764602.6,2350134472,517456,48478.1855271,Guaycacan
2028388,4337637.7769,1254088760,1449206,35413.1156494,Guaycacan
163895935,1279738.57958,906154794,19224173,30102.4051199,Guaycacan
738918,4717197.70588,2451266544,620174,49510.2670564,Guaycacan
598673,4762999.1,2941244530,520647,54233.2419278,Guaycacan
2522718,4192586.04377,4103381330,1764684,64057.640684,Guaycacan
30050563,2326433.50846,3343696806,8000275,57824.7075738,Guaycacan
1605199,4391845.29965,261937036,1301823,16184.4689749,Guaycacan
1629089,4349656.28081,4144597758,1379079,64378.5504497,Guaycacan
3415790,3963565.58484,1078450908,2276336,32839.7763086,Guaycacan
350252069,932356.292567,1079509726,30209143,32855.8933222,Guaycacan
1416253,4414945.98741,379497536,1235639,19480.6964968,Guaycacan
956612,4589444.42353,4257800464,869550,65251.8234534,Guaycacan
1150431,4675313.07511,142907504,746407,11954.3926655,Guaycacan
639888,4835024.1492,1196267740,403708,34587.103666,Guaycacan
428238,4890405.63529,3110344192,279516,55770.4598511,Guaycacan
386402,4895055.8,2943785898,265174,54256.666853,Guaycacan
1173963,4667794.3699,2386522798,762461,48852.05009,Guaycacan
674371,4825885.76036,900883178,424127,30014.716024,Guaycacan
448725,4886015.45294,4221539218,290167,64973.3731462,Guaycacan
404388,4890799.2,4180803280,275266,64659.131451,Guaycacan
1218807,4653431.44552,3649991544,793069,60415.1598856,Guaycacan
775889,4797265.11306,3151745248,487005,56140.4065536,Guaycacan
562043,4855545.11176,3027877552,359137,55026.1533455,Guaycacan
547937,4845450.18235,820443364,374737,28643.3825516,Guaycacan
1292167,4629625.13227,4143187138,843685,64367.5938497,Guaycacan
1133553,4697004.61628,1086331284,705577,32959.540106,Guaycacan
48534967,2174090.96995,4116393612,9169969,64159.1272696,Guaycacan
1215922,4577485.52855,1394513940,930118,37343.1913473,Guaycacan
1410412,4590752.80051,1888286158,926086,43454.4147124,Guaycacan
3522048,4199779.23322,364741402,1831020,19098.2041564,Guaycacan
645636,4774737.6,604461836,508730,24585.8055796,Guaycacan
504211,4824977.81765,255483900,401605,15983.8637382,Guaycacan
1600763,4527915.27317,152455736,1059083,12347.2967082,Guaycacan
88698855,1616808.50308,1182474028,13731661,34387.1200888,Guaycacan
602664,4792931.22353,4248232172,471182,65178.46402,Guaycacan
516867,4822576.57059,2351587890,407715,48493.1736433,Guaycacan
1913144,4425445.57077,3617435156,1276022,60145.1174743,Guaycacan
14810863,2853866.41428,4238959614,5545249,65107.2930938,Guaycacan
1142254,4565605.24323,677883452,938994,26036.1950369,Guaycacan
1193757,4538060.67423,4014828548,993719,63362.6747226,Guaycacan
2445357,4259019.9127,1163466056,1631055,34109.618233,Guaycacan
176467820,1098251.84832,797258376,21790354,28235.7641299,Guaycacan
1038186,4578525.93728,2653405200,900990,51511.214313,Guaycacan
755350,4699658.33575,3501651542,652318,59174.7542623,Guaycacan
938995,4655566.19054,4203963998,754527,64837.9826799,Guaycacan
493635,4826233.11176,2449342882,397509,49490.8363437,Guaycacan
325262,4886889.8,1059814428,268594,32554.7911681,Guaycacan
297353,4893291.5,4027235382,253273,63460.502535,Guaycacan
961806,4647308.23307,2816422994,771958,53069.9820426,Guaycacan
525556,4815856.95023,138429202,420024,11765.5939927,Guaycacan
345164,4881554.0,4118623472,280804,64176.5024912,Guaycacan
315838,4887919.0,3355417540,265308,57925.9660256,Guaycacan
1004722,4631845.48974,928064928,804586,30464.1580878,Guaycacan
622407,4783535.91176,431806210,489583,20779.947305,Guaycacan
456911,4847320.45294,1542734892,356315,39277.6640344,Guaycacan
458007,4838774.31176,3492768656,370893,59099.6502189,Guaycacan
1077308,4605660.99168,3328529816,859802,57693.4122409,Guaycacan
972639,4670281.12274,1979497012,732957,44491.5386562,Guaycacan
54991696,2016451.03426,1580546184,10248636,39756.0836099,Guaycacan
1201645,4542909.74125,2570463354,986179,50699.7372183,Guaycacan
1194969,4563627.81204,588437372,948457,24257.7280882,Guaycacan
3370128,4113600.50194,977860584,1985484,31270.7624467,Guaycacan
588112,4759164.4,494439468,525278,22235.9948732,Guaycacan
433717,4818449.5,3005108582,400737,54818.8706742,Guaycacan
1388432,4494749.90559,2964196718,1093642,54444.4369794,Guaycacan
100165074,1494363.39275,3928640972,15135904,62678.871815,Guaycacan
527775,4781784.9,3968014084,477521,62992.1747839,Guaycacan
443105,4815235.1,3662064234,407659,60514.9918119,Guaycacan
1707772,4384880.24833,705713442,1326262,26565.2675876,Guaycacan
16902648,2705862.94096,785289792,6084202,28023.0225351,Guaycacan
1091936,4532970.9808,1873233516,985948,43280.8677824,Guaycacan
1148581,4506329.33831,1409382008,1039763,37541.7368804,Guaycacan
2262212,4206813.32838,174556980,1707456,13212.0013624,Guaycacan
209225983,1024370.08218,38083968,23801343,6171.22094889,Guaycacan
999579,4550914.45656,1183877168,940901,34407.5161556,Guaycacan
703107,4685468.1,1526786276,667271,39074.1126067,Guaycacan
1030240,4654847.31369,2663708374,765776,51611.1264554,Guaycacan
564782,4824394.68507,2516988450,411084,50169.596869,Guaycacan
377883,4882059.01765,782906444,285331,27980.4654,Guaycacan
342913,4887430.3,209507340,270635,14474.36838,Guaycacan
1053824,4646806.58768,1411872070,782746,37574.8861608,Guaycacan
598397,4814368.32593,34175702,433137,5845.9988026,Guaycacan
396905,4877329.45294,3937916732,296379,62752.8225023,Guaycacan
360700,4882369.6,3060936692,282034,55325.7326386,Guaycacan
1097312,4631993.71936,523700758,813992,22884.5091274,Guaycacan
698901,4783647.14202,118512104,500067,10886.3264695,Guaycacan
508375,4844316.94706,4044763938,369821,63598.4586134,Guaycacan
503009,4833897.5,581500264,386539,24114.3165775,Guaycacan
1170279,4607147.14199,659605338,866345,25682.78291,Guaycacan
1060980,4676055.94552,103475426,733486,10172.2871568,Guaycacan
54233310,2055329.77292,1006487876,9965360,31725.1930806,Guaycacan
1257091,4548704.25652,885039096,984063,29749.6066529,Guaycacan
1287635,4566916.85807,387785720,950879,19692.275643,Guaycacan
3556174,4142638.26377,35535028,1938476,5961.12640363,Guaycacan
627050,4762238.30136,2633937336,526524,51321.8991854,Guaycacan
471415,4816676.5,1838771504,409975,42880.8990577,Guaycacan
1480348,4501310.49551,4178367286,1088616,64640.2915061,Guaycacan
95744047,1539623.54633,403035912,14517173,20075.754332,Guaycacan
565120,4785187.31765,2618773322,477986,51173.9515965,Guaycacan
478455,4815017.7,3702240452,413913,60846.0389179,Guaycacan
1798955,4396393.40475,2730452108,1309697,52253.7281732,Guaycacan
16603883,2782461.09798,2589607450,5799613,50888.1857605,Guaycacan
1107871,4555692.26081,1989540228,949571,44604.2624421,Guaycacan
1168302,4521655.48273,1313033176,1016784,36235.7996462,Guaycacan
2354676,4226313.10645,443217578,1672192,21052.7332667,Guaycacan
191475332,1057739.54914,3296604960,22603052,57416.0688309,Guaycacan
1004358,4574257.65152,2160323120,902272,46479.2762422,Guaycacan
726263,4693351.27647,2708590,657979,1645.77945059,Guaycacan
1289633,4553131.79355,1583587288,977675,39794.3122569,Guaycacan
691350,4771525.44618,1775192944,520102,42133.0386277,Guaycacan
453414,4850492.08235,2385942312,350548,48846.1084632,Guaycacan
410551,4859820.1,3274096062,327925,57219.7174233,Guaycacan
1318341,4543613.95389,1742845800,997887,41747.4047098,Guaycacan
732665,4759097.47339,1382090290,547291,37176.4749539,Guaycacan
479715,4843867.32353,1537680318,365921,39213.2671171,Guaycacan
433616,4853904.8,3774665136,341628,61438.3034922,Guaycacan
1371833,4525704.91004,3255431056,1035821,57056.3848837,Guaycacan
858796,4720240.27546,1058866172,631556,32540.2239083,Guaycacan
625355,4802887.04299,609869528,457689,24695.5366008,Guaycacan
621746,4794098.95294,2474191910,472342,49741.2495822,Guaycacan
1461185,4495955.28097,3462610026,1098859,58843.9463836,Guaycacan
1311937,4586335.82916,4224034750,921661,64992.5745759,Guaycacan
73669522,1805651.78298,385222882,12237036,19627.0956079,Guaycacan
1643717,4443382.30005,3152236282,1217249,56144.7796505,Guaycacan
1607798,4447478.71387,2117595222,1201572,46017.3361028,Guaycacan
4544799,3932965.61927,2827572054,2422927,53174.9194076,Guaycacan
778244,4705842.54802,1375920650,645506,37093.4044002,Guaycacan
570438,4775549.61176,2651328498,495022,51491.0526014,Guaycacan
1843987,4371215.23191,3273436250,1363565,57213.9515328,Guaycacan
131716316,1332971.57949,4198109356,17722134,64792.818707,Guaycacan
692517,4734024.37059,2769484880,584439,52625.8955268,Guaycacan
576050,4774654.01176,3802813812,497450,61666.9588353,Guaycacan
2243901,4248366.18164,1159388070,1626437,34049.7881051,Guaycacan
23306362,2478116.42276,679002830,7123536,26057.6827443,Guaycacan
1422740,4453404.28462,3281162394,1169542,57281.431494,Guaycacan
1463840,4420864.74457,1698286258,1232578,41210.2688416,Guaycacan
2964026,4052321.75146,733254634,2055598,27078.6748937,Guaycacan
272080696,958350.749961,3809935744,27009256,61724.6769453,Guaycacan
1258343,4479817.11397,3166054026,1101247,56267.6996686,Guaycacan
871535,4631894.67195,1060727026,784591,32568.8044914,Guaycacan
1122147,4623524.95047,3452114480,834117,58754.6975143,Guaycacan
641197,4801394.87767,202428286,462189,14227.7294745,Guaycacan
435757,4865842.65294,4266263156,322087,65316.6376661,Guaycacan
393928,4873308.4,4133498288,302674,64292.2879356,Guaycacan
1144925,4615194.23143,2448829376,851545,49485.6481821,Guaycacan
677268,4790694.04637,887258470,485674,29786.8841942,Guaycacan
457962,4860492.45882,509125922,334678,22563.81887,Guaycacan
414268,4868206.0,995181590,314568,31546.4988549,Guaycacan
1186030,4600267.90499,2318529374,882794,48151.1097899,Guaycacan
784405,4757396.22946,178351132,557761,13354.8168089,Guaycacan
585175,4824655.26199,2723349682,415013,52185.7229709,Guaycacan
570776,4818011.74118,2145946568,424286,46324.3625752,Guaycacan
1254587,4574798.41878,3719877050,935869,60990.7947972,Guaycacan
1152016,4643173.15629,2406226294,802898,49053.3005413,Guaycacan
58970764,1887564.83349,2096593482,11006862,45788.5737057,Guaycacan
1329354,4516125.99492,216905988,1050702,14727.7285418,Guaycacan
1364259,4533898.52029,2311961338,1021029,48082.8590872,Guaycacan
3554219,4068172.38447,2547372296,2074911,50471.499839,Guaycacan
695039,4735098.15249,1740151740,583137,41715.1260336,Guaycacan
519894,4799881.8,1294802504,446046,35983.3642674,Guaycacan
1540319,4468132.32837,749965994,1157865,27385.5070064,Guaycacan
98568115,1440418.24419,3997774136,15491149,63227.9537546,Guaycacan
629280,4760826.35294,1653860054,529348,40667.678247,Guaycacan
526568,4799651.6,2478930428,447542,49788.8584726,Guaycacan
1828289,4361683.38903,3639570978,1379659,60328.856926,Guaycacan
16003934,2674290.93893,3469034194,6115192,58898.5075702,Guaycacan
1201160,4514722.71273,330468126,1034030,18178.7823025,Guaycacan
1230466,4497105.3582,2432766520,1068472,49323.0830342,Guaycacan
2322226,4189953.2127,1190698586,1741538,34506.5006339,Guaycacan
200021917,1010853.54691,2500495140,23788987,50004.9511549,Guaycacan
1081302,4536984.10647,1399546096,977556,37410.5078287,Guaycacan
768126,4675052.15294,3684181672,695466,60697.4601775,Guaycacan
1041831,4579187.35134,2193085616,897511,46830.392012,Guaycacan
510214,4812121.40181,2073432486,423534,45534.9589437,Guaycacan
318695,4888096.1,2606978404,265489,51058.5781627,Guaycacan
295931,4892874.5,2810888792,253731,53017.8157981,Guaycacan
1066071,4568542.87581,797328294,919161,28237.0022134,Guaycacan
542071,4799402.52172,2192163776,449959,46820.5486512,Guaycacan
338350,4880803.0,3261583994,280920,57110.2792324,Guaycacan
313863,4886043.3,184673630,268105,13589.4676128,Guaycacan
1111696,4548559.51155,3757917424,959824,61301.8549801,Guaycacan
